@info
{
    "table":{
        "name":"pt_brand_candset",
        "description":"",
        "idAttrib":{
            "name":"pairId",
            "type":"INTEGER"
        },
        "projectName":"wgec_amazon_samsung",
        "attributes":[
            {
                "name":"pairId",
                "type":"INTEGER"
            },
            {
                "name":"samsung.id",
                "type":"TEXT"
            },
            {
                "name":"amazon.id",
                "type":"TEXT"
            },
            {
                "name":"samsung.Product_Type",
                "type":"TEXT"
            },
            {
                "name":"samsung.Product_Name",
                "type":"TEXT"
            },
            {
                "name":"samsung.Brand",
                "type":"TEXT"
            },
            {
                "name":"amazon.Product_Type",
                "type":"TEXT"
            },
            {
                "name":"amazon.Product_Name",
                "type":"TEXT"
            },
            {
                "name":"amazon.Brand",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairId:INTEGER,samsung.id:TEXT,amazon.id:TEXT,samsung.Product_Type:TEXT,samsung.Product_Name:TEXT,samsung.Brand:TEXT,amazon.Product_Type:TEXT,amazon.Product_Name:TEXT,amazon.Brand:TEXT
417,154,6193,"[""Televisions""]","[""LED J525D Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung UN65H8000 Curved 65-Inch 1080p 240Hz 3D Smart LED TV (2014 Model)""]","[""Samsung""]"
418,134,3540,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""SONY XDCAM PROFESSIONAL DISC PFD-23A""]","[""Sony""]"
419,112,3540,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""SONY XDCAM PROFESSIONAL DISC PFD-23A""]","[""Sony""]"
420,110,3540,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""SONY XDCAM PROFESSIONAL DISC PFD-23A""]","[""Sony""]"
421,165,3540,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""SONY XDCAM PROFESSIONAL DISC PFD-23A""]","[""Sony""]"
422,202,6152,"[""Televisions""]","[""4K SUHD JS9100 Series Curved Smart TV - 78\"" Class (78\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
423,116,6152,"[""Televisions""]","[""LED J4000 Series TV - 32\u201aÄù Class (31.5\u201aÄù Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
424,143,6152,"[""Televisions""]","[""TV Camera""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
425,79,6152,"[""Televisions""]","[""LED J630D Series Smart TV - 75\"" Class (74.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
426,41,6152,"[""Televisions""]","[""LED J6200 Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
427,64,6152,"[""Televisions""]","[""LED J5205 Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
428,90,6152,"[""Televisions""]","[""J5003 Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
429,104,6152,"[""Televisions""]","[""LED J550D Series Smart TV - 48\"" Class (47.6\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
430,72,6152,"[""Televisions""]","[""J400D Series LED TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
431,63,6152,"[""Televisions""]","[""LED J620D Series Smart TV - 65\"" Class (64.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
432,154,6152,"[""Televisions""]","[""LED J525D Series Smart TV - 32\"" Class (31.5\"" Diag.)""]","[""Samsung""]","[""Televisions""]","[""Samsung SBB-AD7 Digital Signage Appliance (SBB-AD7) -""]","[""Samsung""]"
433,128,8385,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy Note 2/II 3100mAh Spare Replacement Li-ion Battery with NFC - Non-Retail Packaging - Silver""]","[""Samsung""]"
434,59,8385,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy Note 2/II 3100mAh Spare Replacement Li-ion Battery with NFC - Non-Retail Packaging - Silver""]","[""Samsung""]"
435,183,8385,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP90A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy Note 2/II 3100mAh Spare Replacement Li-ion Battery with NFC - Non-Retail Packaging - Silver""]","[""Samsung""]"
436,17,8385,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP210E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy Note 2/II 3100mAh Spare Replacement Li-ion Battery with NFC - Non-Retail Packaging - Silver""]","[""Samsung""]"
437,18,8385,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP125A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy Note 2/II 3100mAh Spare Replacement Li-ion Battery with NFC - Non-Retail Packaging - Silver""]","[""Samsung""]"
438,149,2080,"[""Televisions""]","[""78.6\u201aÄù (diag) X900B Premium 4K Ultra HD TV""]","[""Sony""]","[""Televisions""]","[""Sony Watchman Portable B/W Television FD-20A""]","[""Sony""]"
439,9,2052,"[""Blu Ray & DVD Players""]","[""BD-J5900 Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""Samsung DVD-V3650 Progressive Scan DVD/VCR Combo""]","[""Samsung""]"
440,80,2052,"[""Blu Ray & DVD Players""]","[""New Smart 3D Blu-ray Disc¬Æ Player With UHD 4K Upscaling""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""Samsung DVD-V3650 Progressive Scan DVD/VCR Combo""]","[""Samsung""]"
441,189,2052,"[""Blu Ray & DVD Players""]","[""BD-H5900 Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""Samsung DVD-V3650 Progressive Scan DVD/VCR Combo""]","[""Samsung""]"
442,129,2052,"[""Blu Ray & DVD Players""]","[""BD-F5700 Samsung Blu-ray Player""]","[""Samsung""]","[""Blu Ray & DVD Players""]","[""Samsung DVD-V3650 Progressive Scan DVD/VCR Combo""]","[""Samsung""]"
443,134,3594,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""\""NEW Sony VAIO Flip SVF14N25CXB 14\""\"" Touch, i5-4200U 2.6GHz 8GB 500GB HDD\""""]","[""Sony""]"
444,112,3594,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""\""NEW Sony VAIO Flip SVF14N25CXB 14\""\"" Touch, i5-4200U 2.6GHz 8GB 500GB HDD\""""]","[""Sony""]"
445,110,3594,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""\""NEW Sony VAIO Flip SVF14N25CXB 14\""\"" Touch, i5-4200U 2.6GHz 8GB 500GB HDD\""""]","[""Sony""]"
446,165,3594,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""\""NEW Sony VAIO Flip SVF14N25CXB 14\""\"" Touch, i5-4200U 2.6GHz 8GB 500GB HDD\""""]","[""Sony""]"
447,206,9403,"[""Digital Audio Players""]","[""Sony 4K Ultra HD Media Player""]","[""Sony""]","[""Digital Audio Players""]","[""Sony D-NF340 CD Walkman & MP3 Player w/FM Tuner""]","[""Sony""]"
448,89,9403,"[""Digital Audio Players""]","[""Black 4 GB Bluetooth Sports Wearable MP3 Player""]","[""Sony""]","[""Digital Audio Players""]","[""Sony D-NF340 CD Walkman & MP3 Player w/FM Tuner""]","[""Sony""]"
449,206,2058,"[""Digital Audio Players""]","[""Sony 4K Ultra HD Media Player""]","[""Sony""]","[""Digital Audio Players""]","[""\""Sony DREX12IP/BLU Earbuds with iPod Remote, Blue\""""]","[""Sony""]"
450,89,2058,"[""Digital Audio Players""]","[""Black 4 GB Bluetooth Sports Wearable MP3 Player""]","[""Sony""]","[""Digital Audio Players""]","[""\""Sony DREX12IP/BLU Earbuds with iPod Remote, Blue\""""]","[""Sony""]"
451,166,2024,"[""Audio & Video Receivers""]","[""7.2 Ch. 4K A/V Receiver with Bluetooth""]","[""Sony""]","[""Audio & Video Receivers""]","[""Sony D-NE005BLUE CD Walkman with MP3 Playback (Blue)""]","[""Sony""]"
452,48,2043,"[""Blu Ray & DVD Players""]","[""Streaming Blu-ray Disc\u201aÑ¢ player with Super Wi-Fi ¬Æ""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony BDP-BX510 / BDP-S5100 - 3D Blu-Ray DVD Player with Wi-Fi and HDMI Cable (Certified Refurbished)""]","[""Sony""]"
453,1,2043,"[""Blu Ray & DVD Players""]","[""1080p Upscaling DVD Player""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony BDP-BX510 / BDP-S5100 - 3D Blu-Ray DVD Player with Wi-Fi and HDMI Cable (Certified Refurbished)""]","[""Sony""]"
454,113,2043,"[""Blu Ray & DVD Players""]","[""Wi-Fi ¬Æ Streaming Blu-ray Disc\u201aÑ¢ player with 4k upscaling""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony BDP-BX510 / BDP-S5100 - 3D Blu-Ray DVD Player with Wi-Fi and HDMI Cable (Certified Refurbished)""]","[""Sony""]"
455,87,2043,"[""Blu Ray & DVD Players""]","[""3D Streaming Blu-ray Disc\u201aÑ¢ player with TRILUMINOS technology""]","[""Sony""]","[""Blu Ray & DVD Players""]","[""Sony BDP-BX510 / BDP-S5100 - 3D Blu-Ray DVD Player with Wi-Fi and HDMI Cable (Certified Refurbished)""]","[""Sony""]"
456,117,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ Wireless Audio Hub""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
457,210,3565,"[""default""]","[""Bell'O CW342 Curved Wood Audio Video System""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
458,58,3565,"[""default""]","[""SSD 840 EVO 2.5-inch SATA 120GB (Desktop Kit)""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
459,138,3565,"[""default""]","[""Gear VR Innovator Edition for S6""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
460,216,3565,"[""default""]","[""Bell'O Corner-Fit Cherry Wood Trim Audio/Video System""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
461,56,3565,"[""default""]","[""CY-TP55LCC \u201aÄî 55\"" Touch Overlay""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
462,137,3565,"[""default""]","[""Samsung Gear\u201aÑ¢ Circle, Black""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
463,36,3565,"[""default""]","[""IA-BP85ST""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
464,178,3565,"[""default""]","[""MX-H835 Giga System""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
465,217,3565,"[""default""]","[""Radiant-360 R7""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
466,16,3565,"[""default""]","[""MLT-D104X""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
467,157,3565,"[""default""]","[""Portable SSD T1 1TB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
468,14,3565,"[""default""]","[""Samsung WS80A Elite Ultrasound""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
469,37,3565,"[""default""]","[""TW-J5500 Sound Tower""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
470,38,3565,"[""default""]","[""15\u201aÄù pedestal for washers or dryers \u201aÄì Blue Steel""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
471,12,3565,"[""default""]","[""Evolution Kit""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
472,153,3565,"[""default""]","[""SSD 840 EVO 2.5\"" SATA III 750GB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
473,171,3565,"[""default""]","[""SSD 850 EVO mSATA 1TB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
474,173,3565,"[""default""]","[""CY-TE65LCC - 65\u201aÄù Touch Overlay""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
475,101,3565,"[""default""]","[""15\u201aÄù pedestal for washers or dryers \u201aÄì Platinum""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
476,100,3565,"[""default""]","[""15\"" pedestal for washers or dryers - Breakwater Blue""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
477,204,3565,"[""default""]","[""LPKIT-3Conversion Kit""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
478,145,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ M7 (White) Wireless Audio Speaker""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
479,96,3565,"[""default""]","[""SSD 850 EVO 2.5\"" SATA III 1TB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
480,121,3565,"[""default""]","[""SSD 850 PRO 2.5\"" SATA III 1TB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
481,45,3565,"[""default""]","[""MX-HS9000 Giga System""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
482,44,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ M7 (Black) Wireless Audio Speaker""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
483,92,3565,"[""default""]","[""Gear\u201aÑ¢ Live, Black""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
484,209,3565,"[""default""]","[""SSD 840 EVO 2.75mm mSATA 1TB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
485,162,3565,"[""default""]","[""15\"" pedestal for washers or dryers - Stratus Gray""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
486,10,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ M5 (Black) Wireless Audio Speaker""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
487,182,3565,"[""default""]","[""IA-BH130LB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
488,30,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ M3 (Black) Wireless Audio Speaker""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
489,51,3565,"[""default""]","[""Smart Media Player""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
490,54,3565,"[""default""]","[""Gear\u201aÑ¢ Live, Wine Red""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
491,140,3565,"[""default""]","[""Samsung SHAPE\u201aÑ¢ M5 (White) Wireless Audio Speaker""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
492,76,3565,"[""default""]","[""SSD 850 EVO M.2 500GB""]","[""Samsung""]","[""default""]","[""SAMSUNG Fingerprint Digital Door Lock SHS-H705 (English version of SHS-5230)""]","[""Samsung""]"
493,134,5051,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony DAV-C450 Dream System (Discontinued by Manufacturer)""]","[""Sony""]"
494,112,5051,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony DAV-C450 Dream System (Discontinued by Manufacturer)""]","[""Sony""]"
495,110,5051,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony DAV-C450 Dream System (Discontinued by Manufacturer)""]","[""Sony""]"
496,165,5051,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony DAV-C450 Dream System (Discontinued by Manufacturer)""]","[""Sony""]"
497,188,5055,"[""Sticky Notes""]","[""Samsung Gear VR Innovator Edition for Note 4""]","[""Samsung""]","[""Sticky Notes""]","[""Samsung OEM Universal 2.0 Amp Micro Home Travel Charger for Samsung Galaxy S3/S4/S5/Note 2/Note 3 - Non-Retail Packaging - White""]","[""Samsung""]"
498,134,6497,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony GV-D300 Video Walkman Mini DV""]","[""Sony""]"
499,112,6497,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony GV-D300 Video Walkman Mini DV""]","[""Sony""]"
500,110,6497,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony GV-D300 Video Walkman Mini DV""]","[""Sony""]"
501,165,6497,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony GV-D300 Video Walkman Mini DV""]","[""Sony""]"
502,27,6484,"[""Shelves & Shelf Units""]","[""3-way 3-driver Bookshelf Speaker System""]","[""Sony""]","[""Shelves & Shelf Units""]","[""Sony MHC-GX450 3-Disc CD Shelf System with Game Sync (Discontinued by Manufacturer)""]","[""Sony""]"
503,91,6466,"[""Laptop Computers""]","[""SSD 840 EVO 2.5-inch SATA 250GB (Laptop Kit)""]","[""Samsung""]","[""Laptop Computers""]","[""SAMSUNG NOTEBOOKS XE500C21-AZ2US SERIES5 N570 1.66G 2GB 16GB""]","[""Samsung""]"
504,27,102,"[""Shelves & Shelf Units""]","[""3-way 3-driver Bookshelf Speaker System""]","[""Sony""]","[""Shelves & Shelf Units""]","[""Sony MHCEC709iP Mini Hi-Fi Shelf System (Discontinued by Manufacturer)""]","[""Sony""]"
505,176,8047,"[""Video Cameras""]","[""New F90BN 52X Optimal Zoom HD Camcorder (Black)""]","[""Samsung""]","[""Video Cameras""]","[""Samsung HMX-F90 Flash Memory HD Digital Video Camcorder (White) 32GB Deluxe Bundle""]","[""Samsung""]"
506,134,9169,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony Movie Studio 13- 30 Day Free Trial [Download]""]","[""Sony""]"
507,112,9169,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony Movie Studio 13- 30 Day Free Trial [Download]""]","[""Sony""]"
508,110,9169,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony Movie Studio 13- 30 Day Free Trial [Download]""]","[""Sony""]"
509,165,9169,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony Movie Studio 13- 30 Day Free Trial [Download]""]","[""Sony""]"
510,134,3075,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Acid Pro 4.0""]","[""Sony""]"
511,112,3075,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Acid Pro 4.0""]","[""Sony""]"
512,110,3075,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Acid Pro 4.0""]","[""Sony""]"
513,165,3075,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Acid Pro 4.0""]","[""Sony""]"
514,134,7745,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony Bm850 Bm-850 Microcassette Transcription Transcriber Machine""]","[""Sony""]"
515,112,7745,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony Bm850 Bm-850 Microcassette Transcription Transcriber Machine""]","[""Sony""]"
516,110,7745,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony Bm850 Bm-850 Microcassette Transcription Transcriber Machine""]","[""Sony""]"
517,165,7745,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony Bm850 Bm-850 Microcassette Transcription Transcriber Machine""]","[""Sony""]"
518,93,9096,"[""Surveillance Cameras""]","[""SDC-7440DC Varifocal Dome Camera""]","[""Samsung""]","[""Surveillance Cameras""]","[""Samsung SmartCam Wireless Day/Night Video Monitoring IP Camera with Wi-Fi Direct Setting - New Updated Version 2.0 / Manufacture Refurbished""]","[""Samsung""]"
519,74,9096,"[""Surveillance Cameras""]","[""SDC-9410DU Full HD Indoor IR Dome Camera""]","[""Samsung""]","[""Surveillance Cameras""]","[""Samsung SmartCam Wireless Day/Night Video Monitoring IP Camera with Wi-Fi Direct Setting - New Updated Version 2.0 / Manufacture Refurbished""]","[""Samsung""]"
520,128,3981,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Samsung Galaxy S4 Active/S 4 M919 T-Mobile NEW OEM B600bu Battery - Non-Retail Packaging - Black/Silver""]","[""Samsung""]"
521,59,3981,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Samsung Galaxy S4 Active/S 4 M919 T-Mobile NEW OEM B600bu Battery - Non-Retail Packaging - Black/Silver""]","[""Samsung""]"
522,183,3981,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP90A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Samsung Galaxy S4 Active/S 4 M919 T-Mobile NEW OEM B600bu Battery - Non-Retail Packaging - Black/Silver""]","[""Samsung""]"
523,17,3981,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP210E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Samsung Galaxy S4 Active/S 4 M919 T-Mobile NEW OEM B600bu Battery - Non-Retail Packaging - Black/Silver""]","[""Samsung""]"
524,18,3981,"[""Device-Specific Electronics Batteries""]","[""3.7V Lithium-Ion Battery IA-BP125A""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Samsung Galaxy S4 Active/S 4 M919 T-Mobile NEW OEM B600bu Battery - Non-Retail Packaging - Black/Silver""]","[""Samsung""]"
525,134,7688,"[""default""]","[""Soft Carrying Case""]","[""Sony""]","[""default""]","[""Sony DVD Architect Studio 5.0- 30 Day Free Trial [Download]""]","[""Sony""]"
526,112,7688,"[""default""]","[""Xperia T3""]","[""Sony""]","[""default""]","[""Sony DVD Architect Studio 5.0- 30 Day Free Trial [Download]""]","[""Sony""]"
527,110,7688,"[""default""]","[""Œ±58 DSLR and 18-55mm Lens""]","[""Sony""]","[""default""]","[""Sony DVD Architect Studio 5.0- 30 Day Free Trial [Download]""]","[""Sony""]"
528,165,7688,"[""default""]","[""RMF-YD001""]","[""Sony""]","[""default""]","[""Sony DVD Architect Studio 5.0- 30 Day Free Trial [Download]""]","[""Sony""]"
529,152,9042,"[""Headphones""]","[""CLEARANCE - 2-Driver In-Ear Headphones""]","[""Sony""]","[""Headphones""]","[""Sony MDRV6 Studio Monitor Headphones with CCAW Voice Coil""]","[""Sony""]"
530,150,9042,"[""Headphones""]","[""Premium Hi-Res Stereo headphones""]","[""Sony""]","[""Headphones""]","[""Sony MDRV6 Studio Monitor Headphones with CCAW Voice Coil""]","[""Sony""]"
531,5,9042,"[""Headphones""]","[""DJ Style Headphones""]","[""Sony""]","[""Headphones""]","[""Sony MDRV6 Studio Monitor Headphones with CCAW Voice Coil""]","[""Sony""]"
532,167,9042,"[""Headphones""]","[""Premium Noise Canceling Headphones""]","[""Sony""]","[""Headphones""]","[""Sony MDRV6 Studio Monitor Headphones with CCAW Voice Coil""]","[""Sony""]"
533,128,9036,"[""Device-Specific Electronics Batteries""]","[""Lithium-Ion Battery IA-BP420E""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy S3 2100 mAh Spare Replacement Li-Ion Battery with NFC Technology for All Carriers - Non-Retail Packaging - Silver""]","[""Samsung""]"
534,59,9036,"[""Device-Specific Electronics Batteries""]","[""Lithium Ion Battery for HMX-R10""]","[""Samsung""]","[""Device-Specific Electronics Batteries""]","[""Samsung Original Genuine OEM Samsung Galaxy S3 2100 mAh Spare Replacement Li-Ion Battery with NFC Technology for All Carriers - Non-Retail Packaging - Silver""]","[""Samsung""]"
