@info
{
    "table":{
        "name":"tableA",
        "description":"",
        "idAttrib":{
            "name":"id",
            "type":"INTEGER"
        },
        "projectName":"breakfast",
        "attributes":[
            {
                "name":"id",
                "type":"INTEGER"
            },
            {
                "name":"brand",
                "type":"TEXT"
            },
            {
                "name":"description",
                "type":"TEXT"
            },
            {
                "name":"ingredients",
                "type":"TEXT"
            },
            {
                "name":"keywords",
                "type":"TEXT"
            },
            {
                "name":"price",
                "type":"FLOAT"
            },
            {
                "name":"size",
                "type":"TEXT"
            },
            {
                "name":"title",
                "type":"TEXT"
            },
            {
                "name":"weight",
                "type":"FLOAT"
            }
        ]
    }
}

@data
id:INTEGER,brand:TEXT,description:TEXT,ingredients:TEXT,keywords:TEXT,price:FLOAT,size:TEXT,title:TEXT,weight:FLOAT
2793,Rice Dream,NA,Filtered Water  Brown Rice (Partially Milled)  High Oleic Safflower Oil And/Or Sunflower Oil And/Or Canola Oil  Tricalcium Phosphate  Natural Vanilla Flavor With Other Natural Flavors  Sea Salt  Vitamin A Palmitate  Vitamin D2  Vitamin B12.,Rice Dream Vanilla Enriched Rice Drink  32 fl oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,2.3x3.6x7.8,Rice Dream Vanilla Enriched Rice Drink  32 fl oz,14.4
2794,Coffee-Mate,Nestle Coffee-mate Sweetened Original Liquid Coffee Creamer is now available in a convenient  easy-to-use pump dispenser that eliminates mess  whether at the office coffee machine or in your home kitchen,Sugar  Water  Partially Hydrogenated Soybean And/Or Cottonseed Oil  Sodium Caseinate (A Milk Derivative)**  And Less Than 2% of Propylene Glycol  Dipotassium Phosphate  Artificial Flavor  Polysorbate 60  Sodium Stearoyl Lactylate  Color Added. Contains A Milk Derivative. **Not A Source of Lactose.,Nestle Coffee-mate Sweetened Original Liquid Coffee Creamer  21.1 oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,12.41,3.0x3.0x9.0,Nestle Coffee-mate Sweetened Original Liquid Coffee Creamer  21.1 oz,1.65
2795,Blue Diamond,Blue Diamond Almond Breeze Almondmilk Coconutmilk Blend is a delicious blend of almondmilk and coconutmilk! Blue Diamond growers are known for growing some of the world's finest almonds from the orchards of California,Almondmilk (Filtered Water  Almonds)  Coconutmilk (Filtered Water  Coconut Cream [Coconut Extract  Water  Xanthan Gum  Carrageenan  Guar Gum])  Evaporated Cane Juice  Calcium Carbonate  Natural Flavors  Potassium Citrate  Sea Salt  Carrageenan  Sunflower Lecithin  Vitamin A Palmitate  Vitamin D2 Ans D-Alpha-Tocopherol (Natural Vitamin E).,Blue Diamond Almond Breeze Almondmilk Coconutmilk Blend  32 oz  (Pack of 12)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,32.37,14.75x7.69x8.38,Blue Diamond Almond Breeze Almondmilk Coconutmilk Blend  32 oz  (Pack of 12),27.48
2796,Silk,A serving of Silk PureAlmond Unsweetened Vanilla Almondmilk has 50% more calcium than dairy milk  and unlike milk  its great taste comes with no cholesterol or saturated fat,Almondmilk (Filtered Water  Almonds)  Natural Flavor  Sea Salt  Locust Bean Gum  Sunflower Lecithin  Gellan Gum. Vitamins & Minerals: Calcium Carbonate  Vitamin E Acetate  Zinc Gluconate  Vitamin A Palmitate  Riboflavin (B2)  Vitamin B12  Vitamin D2. Allergen Statement: Contains Almond. Produced In A Facility That Also Processes Coconut. Silk Employs Stringent Allergen Quality Control Procedures In All of Our Manufacturing Facilities. to Learn More  Visit Us At Silk.Com/Allergens.,Silk PureAlmond Unsweetened Vanilla Almondmilk  32 fl oz  (Pack of 6)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,18.0,8.37x7.75x8.0,Silk PureAlmond Unsweetened Vanilla Almondmilk  32 fl oz  (Pack of 6),2.24
2797,Oak Farms,Oak Farms delicious 2% Reduced Fat Milk has a rich  creamy taste with one-third the fat of whole milk.,Reduced Fat Milk  Vitamin A Palmitate  Vitamin D3.,Oak Farms 2% Reduced Fat Milk  1 qt  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Oak Farms 2% Reduced Fat Milk  1 qt,-1.0
2798,Darigold,NA,Fat Free Milk  Vitamin A Palmitate  Vitamin D3,Darigold Fat Free Milk  0.5 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Darigold Fat Free Milk  0.5 gal,-1.0
2799,Land O Lakes,Land O Lakes understands that the simplest  most natural foods are also the most delicious That's why Land O Lakes insists on all-natural milk and cream to make Land O Lakes Half and Half,Milk  Cream  Contains Less Than 0.5% of The Following: Sodium Citrate And Disodium Phosphate (Stops Cream from Separating In Hot Liquid). Contains: Milk.,Land O Lakes Half and Half  0.5 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Land O Lakes Half and Half  0.5 gal,-1.0
2800,Shamrock Farms,This grade A  pasteurized fat free milk comes from cows that have not been treated with the growth hormone RBST.,Fat Free Milk  Vitamins A & D.,Shamrock Farms Fat Free Mmmmilk  1 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Shamrock Farms Fat Free Mmmmilk  1 gal,-1.0
2801,So Delicious,Made with organic coconuts Dairy free,NA,So Delicious Coconut Milk Beverage 32oz Pack of 12  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,56.79,14.3x8.2x7.75,So Delicious Coconut Milk Beverage 32oz Pack of 12,34.88
2802,Quaker,Satisfy your craving for crunchiness with the Quaker Cap'n Crunch Cereal,Corn Flour  Sugar  Oat Flour  Brown Sugar  Coconut Oil  Salt  Niacinamide*  Yellow 5  Reduced Iron  Zinc Oxide  Yellow 6  Thiamin Mononitrate*  BHT (A Preservative)  Pyridoxine Hydrochloride*  Riboflavin*  Folic Acid*. *One of The B Vitamins,Quaker Cap'n Crunch Cereal  Quaker Cereal  Original  Sweetened Cereal  14 oz,2.18,2.7x8.06x12.75,Quaker Cap'n Crunch Original Cereal  14 oz,0.78
2803,Great Value,NA,Low Fat Milk  Vitamin A Palmitate  Vitamin D3.,Great Value Low Fat 1% Milk  .5gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Great Value Low Fat 1% Milk  .5gal,-1.0
2804,Lactaid,Lactaid 100% Lactose Free Fat Free Milk is 100% real  farm-fresh milk with all of the vitamins and calcium found in milk  but none of the lactose,Fat Free Milk  Lactase Enzyme*  Vitamin A Palmitate And Vitamin D3.,Lactaid 100% Lactose Free Fat Free Milk  .5 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Lactaid 100% Lactose Free Fat Free Milk  .5 gal,-1.0
2805,La Lachera,With Nestle La Lechera Sweetened Condensed Milk  you pamper your family with delicious desserts that are easy and fast to make,Milk  Sugar.,Nestle La Lechera Sweetened Condensed Milk  15.8 oz (Pack of 12)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,51.95,10.099x8.15x7.95,Nestle La Lechera Sweetened Condensed Milk  15.8 oz (Pack of 12),12.84
2806,Blue Diamond,Blue Diamond Almond Breeze Vanilla Almondmilk is the preferred taste alternative Almond Breeze Almondmilk is an all-natural  great-tasting  non-dairy beverage,Almondmilk (Filtered Water  Almonds)  Calcium Carbonate  Tapioca Starch  Natural Vanilla Flavor With Other Natural Flavors  Sea Salt  Potassium Citrate  Carrageenan  Sunflower Lecithin  Vitamin A Palmitate  Vitamin D2 And D-Alpha-Tocopherol  (Natural Vitamin E).,Blue Diamond Almond Breeze Vanilla Almondmilk  64 fl oz  (Pack of 8)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,40.84,12.439x9.439x9.88,Blue Diamond Almond Breeze Vanilla Almondmilk  64 fl oz  (Pack of 8),35.52
2807,Silk,&nbsp;,Organic Soymilk (Filtered Water  Organic Soybeans)  Organic Evaporated Cane Juice  Natural Flavors  Sea Salt  Carrageenan  Turmeric  Annatto (Vegetable Color).,Silk: Nog Low Fat Soymilk  1 qt  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Silk: Nog Low Fat Soymilk  1 qt,-1.0
2808,Soy Dream,Premium Soy Dream Enriched Vanilla Soymilk has a superior taste and provides a good source of nutrients to help maintain an active healthy lifestyle.,Filtered Water  Organic Whole Soybeans  Organic Evaporated Cane Juice  Calcium Carbonate  Natural Vanilla Flavor With Other Natural Flavors  Sea Salt  Carrageenan  Vitamin E  Vitamin A Palmitate  Vitamin B12  Vitamin D2.,Soy Dream Vanilla Enriched Soy Milk  32 oz (Pack of 12)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,45.16,2.5x3.8x7.85,Soy Dream Vanilla Enriched Soy Milk  32 oz (Pack of 12),2.35
2809,Kemps,Kemps has been a Midwest family tradition since 1914 Generations have grown up on the quality and great taste of nutritious Kemps milk,Organic Grade A Whole Milk  Vitamin A Palmitate  Vitamin D3.,Kemps Organic Whole Milk  1 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Kemps Organic Whole Milk  1 gal,-1.0
2810,Darigold,Made with fresh milk and cream  Darigold Pumpkin Spice Egg Nog combines the rich flavor of custard and pumpkin with hints of nutmeg and cinnamon that will remind you of grandma's pumpkin pie,Milk  Cream  Sugar  Corn Syrup Whey And Less Than 2% of: Egg Yolks  Pumpkin Puree  Natural Flavors  Salt  Annatto And Turmeric (For Color)  Cinnamon  Nutmeg  Carrageenan  Guar Gum  Mono- And Di-Glycerides  Sorbic Acid (Preservative).,Darigold Pumpkin Spice Egg Nog  1 qt  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Darigold Pumpkin Spice Egg Nog  1 qt,-1.0
2811,Glucerna,Find balance to help be at your best with Glucerna Snack Shake  the #1 doctor and nutritionist recommended liquid nutritional product for people with diabetes (Among doctors and nutritionists who recommended nutritional products to their patients with diabetes),Water  Corn Maltodextrin  Fructose  Milk Protein Concentrate  Fructose  Glycerine  High Oleic Safflower Oil  Less Than 1% Of: Sodium Caseinate  Canola Oil  Fructooligosaccharides  Soy Protein Isolate  Soy Fiber  Cellulose Gel  Magnesium Phosphate  Natural And Artificial Flavors  Potassium Citrate  Sodium Chloride  Potassium Chloride  Soy Lecithin  Calcium Phosphate  Cellulose Gum  Calcium Carbonate  Choline Chloride  Ascorbic Acid  Carrageenan  Acesulfame Potassium  Gellan Gum  Sucralose  Ferrous Sulfate  DL-Alpha-Tocopheryl Acetate  Zinc Sulfate  Niacinamide  Calcium Pantothenate  Chromium Picolinate  Manganese Sulfate  Cupric Sulfate  Vitamin A Palmitate  Pyridoxine Hydrochloride  Thiamine Chloride Hydrochloride  Riboflavin  Folic Acid  Biotin  Sodium Molybdate  Potassium Iodide  Sodium Selenate  Phylloquinone  Cyanocobalamin  And Vitamin D3. Contains Milk And Soy Ingredients; Gluten- And Lactose-Free.,Glucerna Homemade Vanilla Snack Shake  Glucerna Shake  4 Ct  8 oz Snack Shake,5.54,5.38x5.38x3.5,Glucerna Snack Shake  Homemade Vanilla  8 Fl Oz Cans  4-pack,2.6
2812,Kemps,NA,Nonfat Milk  Vitamin A Palmitate And Vitamin D3 Added.,Kemps Fat Free Skim Milk  1 gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Kemps Fat Free Skim Milk  1 gal,-1.0
2813,Kellogg's,NA,Sugar  Corn Flour  Wheat Flour  Oat Flour  Salt  Milled Corn  Dried Apples  Apple Juice Concentrate  Modified Corn Starch  Cinnamon  Sodium Ascorbate And Ascorbic Acid (Vitamin C)  Yellow #6  Niacinamide  Reduced Iron  Zinc Oxide  Baking Soda  Pyridoxine Hydrochloride (Vitamin B6)  Turmeric Color  Calcium Phosphate  Riboflavin (Vitamin B2)  Thiamin Hydrochloride (Vitamin B1)  Red #40  Vitamin A Palmitate  Blue #1  BHT (Preservative)  Folic Acid  Vitamin D And Vitamin B12.,Kellogg's Apple Jacks Cereal  12.2 oz  Breakfast & Cereal  Home Page  Walmart.com  Wal-Mart,2.98,2.313x7.813x12.188,Kellogg's Apple Jacks Cereal  12.2 oz,0.7625
2814,Silk,Purely delicious with no strings attached Blending smooth vanilla with a hint of almond  Silk PureAlmond Unsweetened Vanilla Almondmilk is guaranteed to please--at only 30 calories a glass,All Natural Almondmilk (Filtered Water  Almonds)  Calcium Carbonate  Sea Salt  Natural Flavor  Locust Bean Gum  Sunflower Lecithin  Gellan Gum  Vitamin E Acetate  Zinc Gluconate  Vitamin A Palmitate  Riboflavin (B2)  Vitamin B12  Vitamin D2. Contains Almond. Produced In A Facility That Also Processes Coconut. Silk Employs Stringent Allergen Quality Control Procedures In All Our Manufacturing Facilities.,Silk PureAlmond Unsweetened Vanilla Almondmilk  1 qt  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,1.97,3.62x2.38x7.88,Silk PureAlmond Unsweetened Vanilla Almondmilk  1 qt,2.1
2815,Darigold,Research shows that after a workout  flavored milks are one of the best things you can drink to help your body recover in a healthy way,Lowfat Milk  Sugar  Nonfat Milk  Cocoa Processed With Alkali  Salt  Natural And Artificial Flavors  Carrageenan  Vitamina Palmitate  Vitamin D3. Vitamin E Acetate*  Magnesium Phosphate*  Zinc Oxide*  Calcium Pantothenate (Vitamin B2)*  Thiamine (Vitamin B1)* Lactase Enzyme*. A Gluten Free Product.,Darigold REFUEL Chocolate Peanut Butter Milk  16 oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Darigold REFUEL Chocolate Peanut Butter Milk  16 oz,-1.0
2816,Shamrock Farms,This grade A  pasteurized  homogenized sour cream was created from cultured cream and milk taken from cows that have not been treated with the growth hormone RBST.,Cultured Cream And Milk  Modified Cornstarch  Sodium Phosphate  Guar Gum  Carrageenan  And Locust Bean Gum.,Shamrock Farms: Sour Cream  1 Lb  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,1.23x1.23x1.23,Shamrock Farms: Sour Cream  1 Lb,1.23
2817,Blue Diamond,NA,Almondmilk (Filtered Water  Almonds)  Calcium Carbonate  Tapioca Starch  Sea Salt  Potassium Citrate  Carrageenan  Sunflower Lecithin  Natural Flavor  Vitamin A Palmitate  Vitamin D2 And D-Alpha-Tocopherol (Natural Vitamin E).,Blue Diamond Almond Breeze Original Unsweetened Almondmilk  11 fl oz  (Pack of 12)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,20.64,5.25x14.5x6.25,Blue Diamond Almond Breeze Original Unsweetened Almondmilk  11 fl oz  (Pack of 12),10.2
2818,Generic,Dream Blends Original Unsweetened Coconut  Almond & Chia Drink is creamy and deliciously smooth  combining the sweetness of coconut with the light  nutty flavor of almond and chia,Filtered Water  Nut And Seed Blend (Coconut Cream  Almonds  Chia Seeds)  Tricalcium Phosphate  Carrageenan  Sea Salt  Gelian Gum  Natural Flavors  Vitamin E (D-Alpha Tocopheryl Acetate)  Vitamin A Palmitate  Vitamin D2  Vitamin B12. Contains: Tree Nuts (Coconut  Almond).,Dream Blends Original Unsweetened Coconut  Almond & Chia Drink  32 fl oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Dream Blends Original Unsweetened Coconut  Almond & Chia Drink  32 fl oz,-1.0
2819,HARMONY FARMS,Made from real almonds Only 40 calories per serving,NA,Harmony Farms Almond Beverage 32oz Pack of 12  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,52.12,14.3x8.2x7.75,Harmony Farms Almond Beverage 32oz Pack of 12,34.48
2820,Somerdale,NA,Pasteurized Clotted Cream  from Milk.,Somerdale English Clotted Cream  5.6 oz  (Pack of 12)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,110.08,11.25x8.5x3.75,Somerdale English Clotted Cream  5.6 oz  (Pack of 12),9.72
2821,Great Value,Not To be used as infant formula Produced without the use Of   synthetic growth hormones  fertilizers  pesticides or antibiotics,Filtered Water  Whole Soybeans  Evaporated Cane Juice  Calcium Carbonate  Natural Vanilla Flavor  Sea Salt  Carrageenan  Vitamin A Palmitate  Vitamin D2  Riboflavin (Vitamin B2)  Vitamin B12. Allergy Warning: Contains Soy. May Contain Traces Of Milk.,Great Value: Vanilla Soymilk  .5 Gal  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,1.23x1.23x1.23,Great Value: Vanilla Soymilk  .5 Gal,1.23
2822,Great Value,Great Value Original Soymilk is a healthy  delicious alternative to cow milk.,Soymilk (Filtered Water  Whole Soybeans)  Evaporated Cane Juice  Tricalcium Phosphate  Sea Salt  Calcium Carbonate  Natural Flavors  Carrageenan  Vitamin A Palmitate  Vitamin D2  Riboflavin (B2)  Vitamin B12. Contains Soy. May Contain Traces of Milk  Eggs  Almond And Coconut.,Great Value Original Soymilk  1.89 l  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Great Value Original Soymilk  1.89 l,-1.0
2823,International Delight,Hints of creamy  velvety white chocolate blend with luscious red raspberry for a flavor celebration. Stir up a moment of sweet inspiration and make each cup your own with International Delight.,NA,International Delight White Chocolate Raspberry Seasonal Celebrations Coffee Creamer  32 fl oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,1.23x1.23x1.23,International Delight White Chocolate Raspberry Seasonal Celebrations Coffee Creamer  32 fl oz,1.23
2824,URBANE GRAIN,Whole grain blend Gluten-free! All natural,NA,Urbane Grain Quinoa 4oz Pack of 6  Breakfast & Cereal  Home Page  Walmart.com  Wal-Mart,36.91,7.0x5.0x5.0,Urbane Grain Quinoa 4oz Pack of 6,4.32
2825,Lactaid,NA,Milk  Lactase Enzyme*  And Vitamin D3. *Ingredient Not In Regular Milk.,Lactaid 100% Lactose Free Whole Milk  96 fl oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Lactaid 100% Lactose Free Whole Milk  96 fl oz,-1.0
2826,Silk,NA,All Natural Soymilk (Filtered Water  Whole Soybeans)  All Natural Evaporated Cane Juice  Calcium Carbonate  Sea Salt  Natural Flavors  Carrageenan  Vitamin A Palmitate  Vitamin D2  Riboflavin (B2)  Vitamin B12.,Silk Original Soymilk  2ct  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Silk Original Soymilk  2ct,-1.0
2827,Darigold,Made with fresh milk and cream from Darigold's Northwest farmer-owners  Darigold Vanilla Spice Egg Nog combines the rich flavor of custard and vanilla with hints of nutmeg and cinnamon that will delight your senses and warm your taste buds,Milk  Water  Cream  Sugar  Corn Syrup  Pasteurized Sugared Egg Yolks  Natural & Artificial Flavors  Spices  Salt  Whey  Carrageenan  Guar Gum  And Mono And Diglycerides.,Darigold Vanilla Spice Egg Nog  1 qt  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Darigold Vanilla Spice Egg Nog  1 qt,-1.0
2828,Blue Diamond,Enhance your breakfast cereal with this non-dairy Blue Diamond Almond Breeze Vanilla beverage It features all-natural ingredients that are rich in antioxidants  Vitamin D and E,Almondmilk (Filtered Water  Almonds)  Evaporated Cane Juice  Calcium Carbonate  Natural Vanilla Flavor With Other Natural Flavors  Sea Salt  Potassium Citrate  Carrageenan  Sunflower Lecithin  Vitamin A Palmitate  Vitamin D2 And D-Alpha-Tocopherol (Natural Vitamin E).,Blue Diamond Almond Breeze Vanilla  Almond Breeze Almond Milk  32 fl oz  Blue Diamond Almond Breeze Milk  Pack of 12,32.8,15.75x8.0x7.0,Blue Diamond Almond Breeze Vanilla Almondmilk  32 fl oz  (Pack of 12),27.48
2829,Sodas,NA,Wheat Flour And Malted Barley Extracts  Dry Whole Milk  Sucrose  Salt And Sodium Bicarbonate.,Soda Fountain Malted Milk Powder  16 oz (Pack of 6)  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,49.89,4.05x4.05x4.7,Soda Fountain Malted Milk Powder  16 oz (Pack of 6),1.22
2830,Generic,Bolthouse Farms Holiday Nog is just like the eggnog you grew up with  except it's made with low-fat milk So you can indulge in a classic eggnog taste and feel great about it,Low-Fat Milk  Filtered Water  Cane Sugar  Organic Agave Nectar  Whey Protein Concentrate  Natural Flavors  Egg Yolks  Gellan Gum  Carrageenan  Dipotassium Phosphate  Soy Protein Isolate  Nutmeg  Extracted Vanilla Bean  Locust Bean Gum.,Bolthouse Farms Holiday Nog  52 fl oz  Dairy  Eggs & Cheese  Home Page  Walmart.com  Wal-Mart,-1.0,NA,Bolthouse Farms Holiday Nog  52 fl oz,-1.0
2831,Nestle,Enjoy the rich creamy taste of Nestle: Media Crema Table Cream as a topping on your favorite recipes This table cream is made from pasteurized and homogenized milk,Light Cream  Carrageenan  Sodium Alginate  Disodium Phosphate  Disodium Citrate.,Nestle: Media Crema Table Cream  Light Table Cream  Homogenized Milk Cream  Nestle Table Cream,1.62,3.0x3.0x2.7,Nestle: For The Table Media Crema (Cream)  7.6 Fl Oz,0.4956
2832,Glucerna,Find balance to help be at your best with Glucerna Shake  the #1 doctor and nutritionist recommended liquid nutritional product for people with diabetes (Among doctors and nutritionists who recommended nutritional products to their patients with diabetes),Water  Corn Maltodextrin  Sodium And Calcium Caseinates  Sucromalt  Glycerine  Enova Oil (Diaglycerol Oil)  Soy Protein Isolate  Coca Powder (Processed With Alkali)  Fructose  Less Than 1%: Canola Oil  Plant Sterol Esters  Calcium Phosphate  High Oleic Safflower Oil  Magnesium Chloride  Sodium Citrate  Choline Chloride  Potassium Chloride  Ascorbic Acid  Carrageenan  Potassium Phosphate  Acesulfame Potassium  Ferrous Sulfate  Sucralose  Di-Alpha-Tocopheryl Acetate  Zinc Sulfate  Niacinamide  Calcium Pantothenate  Chromium Picolinate  Manganese Sulfate  Cupric Sulfate  Vitamin A Palmitate  Pyridoxine Hydrochloride  Thiamine Chloride Hydrochloride  Riboflavin  Folic Acid  Biotin  Sodium Molybdate  Potassium Iodide  Sodium Selenate  Phylloquinone  Cyanocobalamin  And Vitamin D3. Contains Milk And Soy Ingredients; Gluten- And Lactose-Free.,Glucerna Creamy Chocolate Delight 8 fl oz Shake  Diabetic Diet Drink  Glucerna Chocolate Shake,9.44,6.93x4.62x5.44,Glucerna Shake  Creamy Chocolate  8 fl oz Bottles  6-pack,3.8
2833,Special K,&nbsp;,Water  Protein Blend (Water  Nonfat Milk  Whey Protein Concentrate  Soy Protein Isolate)  Sugar  Contains Two Percent Or Less of Polydextrose  Maltodextrin  Canola Oil  Natural and Artificial Flavors  Magnesium Phosphate  Potassium Citrate  Tricalcium Phosphate  Gellan Gum  Cellulose Gum  Soy Lecithin  Mono- and Diglycerides  Ascorbic Acid (Vitamin C)  Salt  Potassium Phosphate  Carrageenan  Corn Syrup Solids  Sucralose  Vitamin E Acetate  Vitamin K1  Acesulfame Potassium  Niacinamide  Vitamin D3  Calcium Pantothenate  Vitamin B12  Red #3  Yellow #6  Blue #1  Zinc Sulfate  Vitamin A Palmitate  Ferric Pyrophosphate  Pyridoxine Hydrochloride (Vitamin B6)  Riboflavin (Vitamin B2)  Manganese Sulfate  Thiamin Hydrochloride (Vitamin B1)  Potassium Iodide  Folic Acid  Biotin  Chromium Chloride  Sodium Molybdate  Sodium Selenite. Contains Milk and Soy Ingredients.,Special K Protein Shake  Strawberry Protein Shake  180 Calories Protein Shake  Weight Loss Protein Shake,5.98,4.875x4.875x6.875,Special K Protein Shake  Strawberry  4ct,3.35
