@info
{
    "table":{
        "name":"wv_candset",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_el_2",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"walmart.id",
                "type":"TEXT"
            },
            {
                "name":"vendor.id",
                "type":"TEXT"
            }
        ]
    }
}

@data
pairID:INTEGER,walmart.id:TEXT,vendor.id:TEXT
18534,40502556,40501647#Monoprice Inc
18535,41287917,40139008#Tech For Less Inc
18536,40501372,40501841#Monoprice Inc
18537,40500306,40502125#Monoprice Inc
18538,40502370,40502403#Monoprice Inc
18539,40500553,40502521#Monoprice Inc
18540,40514998,40514938#Monoprice Inc
18541,40500249,40499862#Monoprice Inc
18542,40501236,40500151#Monoprice Inc
18543,40501379,40500289#Monoprice Inc
18544,40501987,40500643#Monoprice Inc
18545,40501779,40500662#Monoprice Inc
18546,40502309,40500672#Monoprice Inc
18547,40499985,40500853#Monoprice Inc
18548,40499949,40501009#Monoprice Inc
18549,40501785,40501274#Monoprice Inc
18550,40502355,40501886#Monoprice Inc
18551,40500040,40501962#Monoprice Inc
18552,40500431,40502299#Monoprice Inc
18553,40500977,40502536#Monoprice Inc
18554,33994227,10258339#Shoplet
18555,41284848,10737586#Shoplet
18556,40172127,11077959#Shoplet
18557,40501031,40500707#Monoprice Inc
18558,11077985,13074750#Shoplet
18559,41193542,13077600#Shoplet
18560,40501214,40501459#Monoprice Inc
18561,40501383,40501645#Monoprice Inc
18562,40501312,40501728#Monoprice Inc
18563,34927944,14235581#Shoplet
18564,31310194,40502187#Monoprice Inc
18565,40500781,40502308#Monoprice Inc
18566,40501573,40502402#Monoprice Inc
18567,40521039,40521133#Monoprice Inc
18568,40521152,40521236#Monoprice Inc
18569,40500110,40500034#Monoprice Inc
18570,40500493,40500089#Monoprice Inc
18571,31310821,40500422#Monoprice Inc
18572,40502065,40501231#Monoprice Inc
18573,40500785,40501475#Monoprice Inc
18574,40500588,40501572#Monoprice Inc
18575,40501857,40501704#Monoprice Inc
18576,40501460,40501860#Monoprice Inc
18577,40521052,40502207#Monoprice Inc
18578,31312550,40502406#Monoprice Inc
18579,34915739,15268378#Shoplet
18580,40502336,40500280#Monoprice Inc
18581,40501835,40500387#Monoprice Inc
18582,31339710,40500710#Monoprice Inc
18583,40500348,40500829#Monoprice Inc
18584,40500678,40501096#Monoprice Inc
18585,40501202,40501295#Monoprice Inc
18586,40500732,40501450#Monoprice Inc
18587,20551702,16472524#Shoplet
18588,40501194,40502017#Monoprice Inc
18589,40500110,40502293#Monoprice Inc
18590,40500103,40502456#Monoprice Inc
18591,33910226,17219046#Shoplet
18592,40521077,40521114#Monoprice Inc
18593,31369902,40603739#Monoprice Inc
18594,31372030,40755565#Monoprice Inc
18595,40500229,40500054#Monoprice Inc
18596,40502374,40500103#Monoprice Inc
18597,40501214,40501079#Monoprice Inc
18598,40501279,40501103#Monoprice Inc
18599,40501956,40501276#Monoprice Inc
18600,40501841,40501523#Monoprice Inc
18601,40500977,40502182#Monoprice Inc
18602,40502355,40502377#Monoprice Inc
18603,40500813,40502377#Monoprice Inc
18604,40499977,40502377#Monoprice Inc
18605,31367714,40502416#Monoprice Inc
18606,40499837,40521051#Monoprice Inc
18607,40502402,42512217#Monoprice Inc
18608,31333330,40500082#Monoprice Inc
18609,31268932,40500142#Monoprice Inc
18610,40501010,40500360#Monoprice Inc
18611,31339710,40500380#Monoprice Inc
18612,40500980,40501206#Monoprice Inc
18613,40501827,40501313#Monoprice Inc
18614,10135729,10542296#Shoplet
18615,40500252,40501552#Monoprice Inc
18616,40500031,40501990#Monoprice Inc
18617,40501111,40502486#Monoprice Inc
18618,40500516,40502538#Monoprice Inc
18619,41094332,13029199#Shoplet
18620,40500305,40521117#Monoprice Inc
18621,37812735,13056861#Shoplet
18622,40501703,40499885#Monoprice Inc
18623,40500372,40499911#Monoprice Inc
18624,40501567,40500307#Monoprice Inc
18625,40501724,40500432#Monoprice Inc
18626,40499902,40500432#Monoprice Inc
18627,31270421,40500725#Monoprice Inc
18628,40501262,40501017#Monoprice Inc
18629,40500024,40501723#Monoprice Inc
18630,40499957,40502130#Monoprice Inc
18631,40372232,41220262#Quality Photo
18632,40514902,40514892#Monoprice Inc
18633,40499870,40499905#Monoprice Inc
18634,40502537,40500009#Monoprice Inc
18635,40500555,40500211#Monoprice Inc
18636,40501779,40500215#Monoprice Inc
18637,31333330,40500609#Monoprice Inc
18638,31316965,40500757#Monoprice Inc
18639,40502439,40500982#Monoprice Inc
18640,40500780,40501346#Monoprice Inc
18641,40500961,40501346#Monoprice Inc
18642,31333330,40501470#Monoprice Inc
18643,40500135,40501653#Monoprice Inc
18644,40501743,40501811#Monoprice Inc
18645,40500993,40502093#Monoprice Inc
18646,39457820,40502098#Monoprice Inc
18647,40500369,40502177#Monoprice Inc
18648,40501491,40502572#Monoprice Inc
18649,40521179,40521052#Monoprice Inc
18650,40502408,40521113#Monoprice Inc
18651,40500423,40996893#Monoprice Inc
18652,41868491,16529133#Shoplet
18653,40501613,40500221#Monoprice Inc
18654,40502417,40500270#Monoprice Inc
18655,31347558,40500374#Monoprice Inc
18656,40502497,40500385#Monoprice Inc
18657,40501936,40500459#Monoprice Inc
18658,40499871,40500606#Monoprice Inc
18659,40501721,40500747#Monoprice Inc
18660,40500360,40500807#Monoprice Inc
18661,40501069,40500960#Monoprice Inc
18662,40501386,40501111#Monoprice Inc
18663,40501857,40501461#Monoprice Inc
18664,40501491,40501461#Monoprice Inc
18665,40521151,40501580#Monoprice Inc
18666,40501017,40501758#Monoprice Inc
18667,40500528,40501967#Monoprice Inc
18668,40501316,40502064#Monoprice Inc
18669,40634650,40502144#Monoprice Inc
18670,40502417,40502227#Monoprice Inc
18671,40500301,40585621#Monoprice Inc
18672,40501727,41238649#Monoprice Inc
18673,40500700,40500301#Monoprice Inc
18674,40500774,40500326#Monoprice Inc
18675,40501779,40500366#Monoprice Inc
18676,40500173,40500775#Monoprice Inc
18677,19415356,19415358#Shoplet
18678,40501381,40500854#Monoprice Inc
18679,40502274,40501023#Monoprice Inc
18680,40499902,40501362#Monoprice Inc
18681,40603740,40501714#Monoprice Inc
18682,40502036,40502087#Monoprice Inc
18683,40502207,40502202#Monoprice Inc
18684,40500673,40502399#Monoprice Inc
18685,40514924,40515029#Monoprice Inc
18686,11018953,11018950#Shoplet
18687,40500607,40500458#Monoprice Inc
18688,40501671,40500629#Monoprice Inc
18689,40500198,40500668#Monoprice Inc
18690,40501118,40501037#Monoprice Inc
18691,40521208,40501466#Monoprice Inc
18692,31317120,40501522#Monoprice Inc
18693,40500671,40501597#Monoprice Inc
18694,40502002,40501939#Monoprice Inc
18695,40501868,40502210#Monoprice Inc
18696,40501951,40502380#Monoprice Inc
18697,40501341,40502576#Monoprice Inc
18698,40501753,40499901#Monoprice Inc
18699,40500348,40500156#Monoprice Inc
18700,40502065,40500273#Monoprice Inc
18701,40502200,40500472#Monoprice Inc
18702,40502440,40500743#Monoprice Inc
18703,40502307,40500777#Monoprice Inc
18704,40500970,40501170#Monoprice Inc
18705,40501857,40501491#Monoprice Inc
18706,40501323,40501900#Monoprice Inc
18707,40500473,40501948#Monoprice Inc
18708,40501759,40502327#Monoprice Inc
18709,41981481,40502506#Monoprice Inc
18710,40502357,40521172#Monoprice Inc
18711,40501767,42512193#Monoprice Inc
18712,40501520,42512193#Monoprice Inc
18713,40521139,40499973#Monoprice Inc
18714,40501988,40500112#Monoprice Inc
18715,40500022,40500248#Monoprice Inc
18716,31268103,40500733#Monoprice Inc
18717,40502411,40501449#Monoprice Inc
18718,40502383,40501631#Monoprice Inc
18719,40501507,40502396#Monoprice Inc
18720,40502485,40521227#Monoprice Inc
18721,40500324,40590215#Monoprice Inc
18722,40500588,40500373#Monoprice Inc
18723,40501111,40500446#Monoprice Inc
18724,40500993,40500506#Monoprice Inc
18725,40502183,40500530#Monoprice Inc
18726,40499985,40501012#Monoprice Inc
18727,40499863,40501256#Monoprice Inc
18728,40500389,40501334#Monoprice Inc
18729,40521234,40501388#Monoprice Inc
18730,40501200,40501665#Monoprice Inc
18731,31312550,40501709#Monoprice Inc
18732,40500346,40501823#Monoprice Inc
18733,40501798,40502554#Monoprice Inc
18734,40502556,40502554#Monoprice Inc
18735,40514867,40514855#Monoprice Inc
18736,31341013,40521036#Monoprice Inc
18737,31309398,40521159#Monoprice Inc
18738,39420265,13056398#Shoplet
18739,34909371,13247024#Shoplet
18740,41763931,5723578#UnbeatableSale.com
18741,39225894,39226095#Forza Sports
18742,32113018,8223014#UnbeatableSale.com
18743,42531008,930391#UnbeatableSale.com
18744,41277927,5723429#UnbeatableSale.com
18745,22223365,5994903#UnbeatableSale.com
18746,33591005,2470660#UnbeatableSale.com
18747,36567648,3576485#UnbeatableSale.com
18748,40985166,5750847#UnbeatableSale.com
18749,31154571,5934005#UnbeatableSale.com
18750,21014296,8056018#UnbeatableSale.com
18751,41858725,9919109#UnbeatableSale.com
18752,41963838,3576425#UnbeatableSale.com
18753,41790121,3576445#UnbeatableSale.com
18754,34515295,4694703#UnbeatableSale.com
18755,41073752,4990025#UnbeatableSale.com
18756,42539767,930386#UnbeatableSale.com
18757,13215252,4064396#UnbeatableSale.com
18758,40251455,5723582#UnbeatableSale.com
18759,40209488,7754470#UnbeatableSale.com
18760,15052193,1233536#UnbeatableSale.com
18761,42987436,4570530#UnbeatableSale.com
18762,21000275,8145412#UnbeatableSale.com
18763,41127368,40845035#Forza Sports
18764,12321762,5871472#UnbeatableSale.com
18765,40253460,2470835#UnbeatableSale.com
18766,1233535,3576468#UnbeatableSale.com
18767,15105309,3910302#UnbeatableSale.com
18768,32306712,40293590#Forza Sports
18769,40176369,8223020#UnbeatableSale.com
18770,40172787,8223020#UnbeatableSale.com
18771,41278776,3356833#UnbeatableSale.com
18772,34519539,4570528#UnbeatableSale.com
18773,43040995,3576404#UnbeatableSale.com
18774,13062573,5723580#UnbeatableSale.com
18775,15052193,5750844#UnbeatableSale.com
18776,9871190,9871188#UnbeatableSale.com
18777,41442927,5297476#UnbeatableSale.com
18778,41075627,7754459#UnbeatableSale.com
18779,19314345,10714746#UnbeatableSale.com
18780,1233535,10828710#UnbeatableSale.com
18781,41082784,10828717#UnbeatableSale.com
18782,41860073,10828726#UnbeatableSale.com
18783,15384502,10993442#UnbeatableSale.com
18784,41122731,11051679#UnbeatableSale.com
18785,40294141,40293608#Forza Sports
18786,12361435,12361434#UnbeatableSale.com
18787,19239278,12457458#UnbeatableSale.com
18788,42530692,13056217#UnbeatableSale.com
18789,41493774,13056522#UnbeatableSale.com
18790,35094842,13078019#UnbeatableSale.com
18791,40197197,13081436#UnbeatableSale.com
18792,41100606,13212856#UnbeatableSale.com
18793,40174246,13212906#UnbeatableSale.com
18794,13212899,13212908#UnbeatableSale.com
18795,41972614,13213876#UnbeatableSale.com
18796,21777491,13215063#UnbeatableSale.com
18797,41097517,13215762#UnbeatableSale.com
18798,41253074,13216357#UnbeatableSale.com
18799,14234912,13219865#UnbeatableSale.com
18800,32701882,13241378#UnbeatableSale.com
18801,33474796,14294957#UnbeatableSale.com
18802,31151419,14916184#UnbeatableSale.com
18803,41153234,14916708#UnbeatableSale.com
18804,40720354,14922465#UnbeatableSale.com
18805,42539094,15066569#UnbeatableSale.com
18806,15172346,15172337#UnbeatableSale.com
18807,42510860,15908319#UnbeatableSale.com
18808,14644455,16503265#UnbeatableSale.com
18809,16562799,16562801#UnbeatableSale.com
18810,34949331,16608468#UnbeatableSale.com
18811,22249319,17378747#UnbeatableSale.com
18812,38567840,38643333#Dazadi.com
18813,43040995,3576404#Mega Retail Store
18814,41281882,8136490#Mega Retail Store
18815,29843967,32311847#Perf-Moto
18816,12180274,3371668#Mega Retail Store
18817,13215202,5902803#Mega Retail Store
18818,33946189,5902803#Mega Retail Store
18819,35584754,5902803#Mega Retail Store
18820,3576469,8471082#Mega Retail Store
18821,40984733,4990023#Mega Retail Store
18822,17473898,10992750#Mega Retail Store
18823,35964444,13078104#Mega Retail Store
18824,13212847,13212827#Mega Retail Store
18825,32109155,14235463#Mega Retail Store
18826,23142963,15105310#Mega Retail Store
18827,40871207,16419490#Mega Retail Store
18828,41755953,16636692#Mega Retail Store
18829,17656913,16954403#Mega Retail Store
18830,40215154,17805665#Mega Retail Store
18831,32508358,10284476#Mega Retail Store
18832,41076434,10928639#Mega Retail Store
18833,38672245,13029187#Mega Retail Store
18834,13056360,13056357#Mega Retail Store
18835,34915424,13074747#Mega Retail Store
18836,38102991,13077384#Mega Retail Store
18837,11037613,13082168#Mega Retail Store
18838,40299083,15412037#Mega Retail Store
18839,43095186,15522297#Focus Camera
18840,41514283,11004273#Focus Camera
18841,14978712,16636647#Focus Camera
18842,42553696,17217004#Focus Camera
18843,40182247,15048429#Focus Camera
18844,42516225,23141196#Focus Camera
18845,41530538,20574983#Focus Camera
18846,27675092,22795050#Focus Camera
18847,22937259,22937139#Focus Camera
18848,41509227,23744759#Focus Camera
18849,42512950,24955448#Focus Camera
18850,30051451,34173522#Perf-Moto
18851,37675585,34684525#Focus Camera
18852,19237005,35435352#Focus Camera
18853,33347112,34742687#Focus Camera
18854,41284895,37401286#Focus Camera
18855,40200587,31230321#Focus Camera
18856,43132901,32578647#Focus Camera
18857,43096218,38068411#Focus Camera
18858,41489679,36155999#Focus Camera
18859,39348350,39357658#Focus Camera
18860,39355526,39357658#Focus Camera
18861,41149314,41491667#Focus Camera
18862,36125825,41508663#Focus Camera
18863,43095486,41509059#Focus Camera
18864,42424002,43095559#Focus Camera
18865,41081683,43095917#Focus Camera
18866,872073,876217#Build.com
18867,43097597,41491272#Focus Camera
18868,32550319,10242684#Build.com
18869,41490556,41509256#Focus Camera
18870,36125834,43095632#Focus Camera
18871,35098261,43095738#Focus Camera
18872,41490557,41490889#Focus Camera
18873,41491790,41515495#Focus Camera
18874,22286860,43050540#Focus Camera
18875,13241377,43094859#Focus Camera
18876,41509227,41508649#Focus Camera
18877,43094744,41509067#Focus Camera
18878,42511155,41509264#Focus Camera
18879,43094590,43094678#Focus Camera
18880,36156001,43095658#Focus Camera
18881,24904337,43096786#Focus Camera
18882,41285046,43097133#Focus Camera
18883,41491205,41489645#Focus Camera
18884,43095725,41490130#Focus Camera
18885,41490563,41490903#Focus Camera
18886,41787117,41508208#Focus Camera
18887,38506044,41508388#Focus Camera
18888,41087764,41515506#Focus Camera
18889,41508468,41530490#Focus Camera
18890,43046153,43097455#Focus Camera
18891,43095900,41489533#Focus Camera
18892,43050259,41490398#Focus Camera
18893,9604843,41491445#Focus Camera
18894,41491633,41491450#Focus Camera
18895,41514902,41491662#Focus Camera
18896,41515405,41508031#Focus Camera
18897,21593386,41508041#Focus Camera
18898,33837237,41530484#Focus Camera
18899,24063080,43095129#Focus Camera
18900,43095660,43097358#Focus Camera
18901,29801994,41490105#Focus Camera
18902,40422560,41490818#Focus Camera
18903,33994217,43094846#Focus Camera
18904,43097186,41508514#Focus Camera
18905,41509253,41508545#Focus Camera
18906,12183714,41509350#Focus Camera
18907,41530093,41530020#Focus Camera
18908,43096366,43094401#Focus Camera
18909,43095047,43132950#Focus Camera
18910,41508031,43132992#Focus Camera
18911,41446172,41490822#Focus Camera
18912,41491270,41490933#Focus Camera
18913,41490111,41491449#Focus Camera
18914,41509024,41508223#Focus Camera
18915,41490820,41515490#Focus Camera
18916,35106594,41489453#Focus Camera
18917,41085564,41490688#Focus Camera
18918,42539724,41508572#Focus Camera
18919,41490047,41530095#Focus Camera
18920,43050793,43097068#Focus Camera
18921,41509035,41491525#Focus Camera
18922,32104028,41508299#Focus Camera
18923,42508289,41508504#Focus Camera
18924,32029538,43095057#Focus Camera
18925,40067906,41490146#Focus Camera
18926,13432609,32769949#Stuff4
18927,41491184,41491464#Focus Camera
18928,41515350,41508777#Focus Camera
18929,10242728,41509028#Focus Camera
18930,41529984,41530026#Focus Camera
18931,16927192,41967146#Focus Camera
18932,43095168,43094728#Focus Camera
18933,41255608,43096015#Focus Camera
18934,40067918,43096093#Focus Camera
18935,35788063,43097027#Focus Camera
18936,33347112,43132969#Focus Camera
18937,21585966,32330022#Perf-Moto
18938,20636830,41490956#Focus Camera
18939,43096587,41508479#Focus Camera
18940,40179904,41967090#Focus Camera
18941,41263432,43050407#Focus Camera
18942,32554617,43095540#Focus Camera
18943,41141197,43097217#Focus Camera
18944,17188996,41508683#Focus Camera
18945,41745176,41967106#Focus Camera
18946,41967101,41967122#Focus Camera
18947,41490199,42447787#Focus Camera
18948,41284485,43050322#Focus Camera
18949,40089414,26473604#wireless.walmart.com
18950,26473513,26473605#wireless.walmart.com
18951,26473516,26473514#wireless.walmart.com
18952,34483852,26473607#wireless.walmart.com
18953,26473602,26473517#wireless.walmart.com
18954,908068,5799658#LD Products
18955,10993521,5799661#LD Products
18956,41578523,43096901#Focus Camera
18957,42513197,4365698#LD Products
18958,41194748,3576474#LD Products
18959,43095660,43097629#Focus Camera
18960,33344241,7080506#LD Products
18961,43096616,41225158#Focus Camera
18962,40898539,12482995#LD Products
18963,41260655,13056452#LD Products
18964,43004296,13056870#LD Products
18965,41529979,41489931#Focus Camera
18966,33663657,14932025#LD Products
18967,41508690,41491790#Focus Camera
18968,41490557,41529925#Focus Camera
18969,34694442,13056131#LD Products
18970,41818715,13056409#LD Products
18971,11077970,2470713#Alliance Supply
18972,33808819,4217000#Alliance Supply
18973,33808819,8586821#Alliance Supply
18974,29569092,3910301#Alliance Supply
18975,17011902,7812749#Alliance Supply
18976,32531390,4660735#Alliance Supply
18977,37670635,13213492#Alliance Supply
18978,31408472,14931473#Alliance Supply
18979,32701617,15172639#Alliance Supply
18980,31420249,15602655#Alliance Supply
18981,13056302,13056301#LD Products
18982,23135156,13056625#LD Products
18983,14929078,13056676#LD Products
18984,28577787,13056838#LD Products
18985,41101534,13056936#LD Products
18986,22025764,13081444#LD Products
18987,19268289,19268292#Alliance Supply
18988,31153381,14922535#Alliance Supply
18989,34924983,19497921#Alliance Supply
18990,41770681,13056613#Alliance Supply
18991,41749541,13056883#Alliance Supply
18992,32109427,13056956#Alliance Supply
18993,34345944,13056965#Alliance Supply
18994,4365699,11037604#LD Products
18995,10073783,12179498#LD Products
18996,21169415,13056249#LD Products
18997,33573318,13081296#LD Products
18998,31396432,15047787#Alliance Supply
18999,29564213,17472786#Alliance Supply
19000,32115359,13056447#Alliance Supply
19001,36567648,13056447#Alliance Supply
19002,41082657,10993520#LD Products
19003,31405674,19311012#Alliance Supply
19004,31400167,19691653#Alliance Supply
19005,31520301,13056542#Alliance Supply
19006,32523076,13056927#Alliance Supply
19007,41182151,14922542#LD Products
19008,41234211,14927360#LD Products
19009,33930487,17196128#Alliance Supply
19010,41077313,19314241#LD Products
19011,33474655,19314401#LD Products
19012,31152045,13056880#Alliance Supply
19013,32116839,14922540#Alliance Supply
19014,41260544,13056489#LD Products
19015,13056653,13056650#LD Products
19016,32107778,15172623#Alliance Supply
19017,41082892,14929077#LD Products
19018,37883292,13214413#Alliance Supply
19019,13055899,14916148#Alliance Supply
19020,29567821,13056154#LD Products
19021,13056819,13056940#LD Products
19022,43007240,13056948#LD Products
19023,13056297,14860170#LD Products
19024,31393685,13056861#Alliance Supply
19025,42510479,13062540#Alliance Supply
19026,41259234,14916159#LD Products
19027,34924886,14927579#Alliance Supply
19028,34020692,15902912#Alliance Supply
19029,13056496,13056406#Alliance Supply
19030,31154693,11030549#LD Products
19031,41745906,13056105#LD Products
19032,21072972,13081425#LD Products
19033,34347228,14927354#Alliance Supply
19034,2585638,14916128#LD Products
19035,40870859,14928446#LD Products
19036,41152551,14928639#LD Products
19037,14929078,14929074#LD Products
19038,41077218,19268158#Alliance Supply
19039,32553693,10333824#Alliance Supply
19040,13055909,13055897#Alliance Supply
19041,31520385,13056869#Alliance Supply
19042,34020653,13074852#Alliance Supply
19043,40214053,19686619#LD Products
19044,34261114,15052190#Alliance Supply
19045,41144296,10714786#LD Products
19046,13056816,13056965#LD Products
19047,32558952,19633523#Alliance Supply
19048,41079254,13062577#Alliance Supply
19049,42984275,14922640#LD Products
19050,41192728,14928442#LD Products
19051,31401954,14927497#Alliance Supply
19052,41284094,16477752#LD Products
19053,26464032,17323971#Alliance Supply
19054,7754473,13215233#Alliance Supply
19055,13056819,13056950#LD Products
19056,40090472,13072983#LD Products
19057,33876994,14916543#Alliance Supply
19058,41082475,15063813#LD Products
19059,36568810,19314741#Alliance Supply
19060,13909244,11007917#Alliance Supply
19061,34021175,13056939#Alliance Supply
19062,40871153,13077765#Alliance Supply
19063,34916220,13081546#Alliance Supply
19064,40250479,13215132#Alliance Supply
19065,40212448,13215133#Alliance Supply
19066,13044365,14935228#Alliance Supply
19067,40254511,16350151#Alliance Supply
19068,41756358,13056557#LD Products
19069,43041305,13056884#LD Products
19070,31520409,13056521#Alliance Supply
19071,37817446,14916168#Alliance Supply
19072,13044365,14935229#Alliance Supply
19073,39532269,14935229#Alliance Supply
19074,39532269,15047798#Alliance Supply
19075,15140533,17129042#Alliance Supply
19076,10727418,14922515#Alliance Supply
19077,41449509,13056100#LD Products
19078,34918988,14928629#Alliance Supply
19079,40897967,13077596#LD Products
19080,41444118,14931492#LD Products
19081,31424067,14922641#Alliance Supply
19082,29860058,17367621#LD Products
19083,41252836,13056652#LD Products
19084,31156254,22281516#Alliance Supply
19085,41802910,14917718#LD Products
19086,32509413,27676218#Alliance Supply
19087,32114088,27676220#Alliance Supply
19088,41822311,13055901#LD Products
19089,41101420,23134130#Alliance Supply
19090,32554615,27677161#Alliance Supply
19091,29861130,17325926#LD Products
19092,32365212,23133826#Alliance Supply
19093,23134582,23133858#Alliance Supply
19094,41079018,23134251#Alliance Supply
19095,41076267,13056623#LD Products
19096,35664595,13056627#LD Products
19097,41076601,23140425#Alliance Supply
19098,41097594,24381639#Alliance Supply
19099,41122783,29875614#Alliance Supply
19100,32544193,29891229#Alliance Supply
19101,41744442,23133919#Alliance Supply
19102,33876994,23141177#Alliance Supply
19103,23144115,23144114#Alliance Supply
19104,23316673,23316672#Alliance Supply
19105,41193064,26461256#Alliance Supply
19106,15229310,26531567#Alliance Supply
19107,19897218,19897222#LD Products
19108,31418869,27675800#Alliance Supply
19109,15118438,27677251#Alliance Supply
19110,14929077,13056683#LD Products
19111,31408148,29503025#Alliance Supply
19112,41447445,29861142#Alliance Supply
19113,41079951,13075234#LD Products
19114,29936479,29898993#Alliance Supply
19115,31397788,21556594#Alliance Supply
19116,41101299,21864189#Alliance Supply
19117,32541780,22025745#Alliance Supply
19118,34346168,23133768#Alliance Supply
19119,32701542,23134176#Alliance Supply
19120,40205482,23142375#Alliance Supply
19121,41077424,23144043#Alliance Supply
19122,42525528,19314576#LD Products
19123,41082552,19314576#LD Products
19124,33897143,26819545#Alliance Supply
19125,32513993,26819545#Alliance Supply
19126,32525412,27675562#Alliance Supply
19127,31410769,27675829#Alliance Supply
19128,42537532,29911757#Alliance Supply
19129,29567052,22301963#Alliance Supply
19130,19424027,23133895#Alliance Supply
19131,33894626,26182195#Alliance Supply
19132,41745935,27675135#Alliance Supply
19133,32543813,27675799#Alliance Supply
19134,17129067,29836484#Alliance Supply
19135,42538288,29836484#Alliance Supply
19136,29955739,29842110#Alliance Supply
19137,29819486,29920886#Alliance Supply
19138,22098067,22258158#LD Products
19139,33836794,29949295#Alliance Supply
19140,33474366,22081612#Alliance Supply
19141,41634063,23133859#Alliance Supply
19142,41200057,23134888#Alliance Supply
19143,13081457,23136453#Alliance Supply
19144,32814285,23554056#Alliance Supply
19145,24543969,32757384#Stuff4
19146,29902014,29826629#Alliance Supply
19147,41153080,29900704#Alliance Supply
19148,41075928,29949574#Alliance Supply
19149,41777278,22025751#Alliance Supply
19150,27745254,28578302#LD Products
19151,31456401,23140392#Alliance Supply
19152,33248237,23332669#Alliance Supply
19153,31399747,27677227#Alliance Supply
19154,33622031,29911877#Alliance Supply
19155,40283529,26779629#Alliance Supply
19156,34346134,27675955#Alliance Supply
19157,41794971,26779251#LD Products
19158,38761825,23143262#Alliance Supply
19159,40220494,26966443#Alliance Supply
19160,42996064,27675936#Alliance Supply
19161,31423924,27676235#Alliance Supply
19162,31152911,27677104#Alliance Supply
19163,42973442,28577250#LD Products
19164,41868435,29016166#Alliance Supply
19165,28577205,28577535#LD Products
19166,41455460,29936234#LD Products
19167,15268522,15268521#eForCity
19168,41441476,14271749#eForCity
19169,35097542,23134879#Alliance Supply
19170,32528157,23140700#Alliance Supply
19171,33838383,23141081#Alliance Supply
19172,32530901,23141081#Alliance Supply
19173,15751808,14271740#eForCity
19174,23422695,23345686#Alliance Supply
19175,34912748,26779234#Alliance Supply
19176,40283529,26779630#Alliance Supply
19177,31412755,27675275#Alliance Supply
19178,35105787,21106770#Alliance Supply
19179,21141692,21126277#Alliance Supply
19180,28878772,28880761#eForCity
19181,35106482,23133863#Alliance Supply
19182,32528597,27675825#Alliance Supply
19183,28883342,28882685#eForCity
19184,22281393,29819059#Alliance Supply
19185,33835998,29848384#Alliance Supply
19186,41756632,23133793#Alliance Supply
19187,35584221,26779775#Alliance Supply
19188,41442886,26961621#Alliance Supply
19189,33838304,27420730#Alliance Supply
19190,13077751,29771018#Alliance Supply
19191,40984803,29809048#Alliance Supply
19192,34928047,29809048#Alliance Supply
19193,31153329,29861147#Alliance Supply
19194,35964444,29895937#Alliance Supply
19195,14006102,21271514#Alliance Supply
19196,41440588,22448240#Alliance Supply
19197,29549621,29549521#eForCity
19198,29658811,29657851#eForCity
19199,32958550,29905926#Alliance Supply
19200,29657851,29660128#eForCity
19201,41122547,21291708#Alliance Supply
19202,29802194,29779826#eForCity
19203,34184970,23993743#Alliance Supply
19204,41084419,27396323#Alliance Supply
19205,32558353,27675161#Alliance Supply
19206,31420320,27675802#Alliance Supply
19207,41082756,27677237#Alliance Supply
19208,29775897,29936622#Alliance Supply
19209,29799876,29782500#eForCity
19210,32541780,22025742#Alliance Supply
19211,29785068,29782773#eForCity
19212,40174700,23144040#Alliance Supply
19213,35964444,34481964#Alliance Supply
19214,35046262,35097499#Alliance Supply
19215,34927765,33663502#Alliance Supply
19216,40176254,36288792#Alliance Supply
19217,36289654,39783715#Alliance Supply
19218,41258417,34756181#Alliance Supply
19219,33616890,34973248#Alliance Supply
19220,32505178,38672477#Alliance Supply
19221,37920752,39490019#Alliance Supply
19222,31412060,32551792#Alliance Supply
19223,41278649,35098630#Alliance Supply
19224,29563926,32577201#Alliance Supply
19225,33312831,32898243#Alliance Supply
19226,33663697,33663236#Alliance Supply
19227,34926387,33663400#Alliance Supply
19228,35964444,30492075#Alliance Supply
19229,29788273,29801201#eForCity
19230,41277225,33125900#Alliance Supply
19231,33841911,33663221#Alliance Supply
19232,40278117,38669226#Alliance Supply
19233,41074170,38669396#Alliance Supply
19234,29897041,38398724#Alliance Supply
19235,33312831,33438294#Alliance Supply
19236,38364400,33964297#Alliance Supply
19237,29801788,29803801#eForCity
19238,40178460,32692199#Alliance Supply
19239,29785735,29943638#eForCity
19240,41448402,39783893#Alliance Supply
19241,34229466,32972965#Alliance Supply
19242,37395981,33662820#Alliance Supply
19243,42991603,34762423#Alliance Supply
19244,28882014,28879219#eForCity
19245,42510966,37746506#Alliance Supply
19246,39150257,34926792#Alliance Supply
19247,29915702,39796639#Alliance Supply
19248,31402284,33662856#Alliance Supply
19249,31410605,34053794#Alliance Supply
19250,33894750,34763067#Alliance Supply
19251,29701598,29701607#Minisuit
19252,28492806,29701607#Minisuit
19253,31992960,29700391#Minisuit
19254,28880292,28884544#eForCity
19255,29700381,31993121#Minisuit
19256,29720669,31992980#Minisuit
19257,31993094,31992863#Minisuit
19258,21281776,41965260#Alliance Supply
19259,7754476,7754457#Beach Audio Inc
